"Fecha";"G0";"Ta"
"01/04/2013 00:00:00";13;15
"01/04/2013 00:15:00";13;15.1
"01/04/2013 00:30:00";13;15.1
"01/04/2013 00:45:00";13;15
"01/04/2013 01:00:00";13;15
"01/04/2013 01:15:00";13;15
"01/04/2013 01:30:00";13;14.8
"01/04/2013 01:45:00";13;14.5
"01/04/2013 02:00:00";13;14.3
"01/04/2013 02:15:00";13;14.4
"01/04/2013 02:30:00";13;14.3
"01/04/2013 02:45:00";13;14.2
"01/04/2013 03:00:00";13;14.3
"01/04/2013 03:15:00";13;14.3
"01/04/2013 03:30:00";13;14.2
"01/04/2013 03:45:00";13;14.2
"01/04/2013 04:00:00";13;14.2
"01/04/2013 04:15:00";13;14.2
"01/04/2013 04:30:00";13;14.1
"01/04/2013 04:45:00";13;14.1
"01/04/2013 05:00:00";13;13.8
"01/04/2013 05:15:00";13;13.6
"01/04/2013 05:30:00";13;13.4
"01/04/2013 05:45:00";13;13.3
"01/04/2013 06:00:00";13;13.4
"01/04/2013 06:15:00";13;13.3
"01/04/2013 06:30:00";13;13.2
"01/04/2013 06:45:00";13;13
"01/04/2013 07:00:00";13;12.8
"01/04/2013 07:15:00";13;12.7
"01/04/2013 07:30:00";13;12.7
"01/04/2013 07:45:00";13;12.5
"01/04/2013 08:00:00";13;12.2
"01/04/2013 08:15:00";15;12.4
"01/04/2013 08:30:00";46;12.4
"01/04/2013 08:45:00";102;13
"01/04/2013 09:00:00";78;13.4
"01/04/2013 09:15:00";144;12.9
"01/04/2013 09:30:00";207;13.3
"01/04/2013 09:45:00";303;13.9
"01/04/2013 10:00:00";346;14.4
"01/04/2013 10:15:00";350;15
"01/04/2013 10:30:00";139;14.4
"01/04/2013 10:45:00";187;14.2
"01/04/2013 11:00:00";496;14.5
"01/04/2013 11:15:00";413;14.9
"01/04/2013 11:30:00";292;14.9
"01/04/2013 11:45:00";231;14.7
"01/04/2013 12:00:00";354;14.9
"01/04/2013 12:15:00";517;15
"01/04/2013 12:30:00";615;15.5
"01/04/2013 12:45:00";393;15.7
"01/04/2013 13:00:00";516;16
"01/04/2013 13:15:00";335;16.1
"01/04/2013 13:30:00";311;15.9
"01/04/2013 13:45:00";252;16.2
"01/04/2013 14:00:00";271;16.4
"01/04/2013 14:15:00";265;16.8
"01/04/2013 14:30:00";236;17
"01/04/2013 14:45:00";466;16.8
"01/04/2013 15:00:00";759;17.5
"01/04/2013 15:15:00";454.56;17.5
"01/04/2013 15:30:00";642;17.8
"01/04/2013 15:45:00";604;18.1
"01/04/2013 16:00:00";105;17.9
"01/04/2013 16:15:00";34;15.3
"01/04/2013 16:30:00";31;13
"01/04/2013 16:45:00";235;13.2
"01/04/2013 17:00:00";46;14.4
"01/04/2013 17:15:00";56;14.9
"01/04/2013 17:30:00";58;14.4
"01/04/2013 17:45:00";243;14.5
"01/04/2013 18:00:00";340;15.6
"01/04/2013 18:15:00";219;16.3
"01/04/2013 18:30:00";45;16
"01/04/2013 18:45:00";19;14.9
"01/04/2013 19:00:00";41;13.4
"01/04/2013 19:15:00";38;13.6
"01/04/2013 19:30:00";26;14
"01/04/2013 19:45:00";20;14.1
"01/04/2013 20:00:00";13;13.5
"01/04/2013 20:15:00";13;13.1
"01/04/2013 20:30:00";13;13.1
"01/04/2013 20:45:00";13;13
"01/04/2013 21:00:00";13;12.9
"01/04/2013 21:15:00";13;12.9
"01/04/2013 21:30:00";13;12.9
"01/04/2013 21:45:00";13;12.9
"01/04/2013 22:00:00";13;12.8
"01/04/2013 22:15:00";13;12.7
"01/04/2013 22:30:00";13;12.8
"01/04/2013 22:45:00";13;12.8
"01/04/2013 23:00:00";13;12.7
"01/04/2013 23:15:00";13;12.8
"01/04/2013 23:30:00";13;12.5
"01/04/2013 23:45:00";13;12.3
"02/04/2013 00:00:00";13;12.2
"02/04/2013 00:15:00";13;12.2
"02/04/2013 00:30:00";13;12.2
"02/04/2013 00:45:00";13;12.2
"02/04/2013 01:00:00";13;12.2
"02/04/2013 01:15:00";13;12.2
"02/04/2013 01:30:00";13;12.1
"02/04/2013 01:45:00";13;12
"02/04/2013 02:00:00";13;12
"02/04/2013 02:15:00";13;12.1
"02/04/2013 02:30:00";13;11.7
"02/04/2013 02:45:00";13;11.5
"02/04/2013 03:00:00";13;11.8
"02/04/2013 03:15:00";13;11.9
"02/04/2013 03:30:00";13;11.5
"02/04/2013 03:45:00";13;11.5
"02/04/2013 04:00:00";13;11.5
"02/04/2013 04:15:00";13;11.5
"02/04/2013 04:30:00";13;11.5
"02/04/2013 04:45:00";13;11.4
"02/04/2013 05:00:00";13;11.2
"02/04/2013 05:15:00";13;11
"02/04/2013 05:30:00";13;10.9
"02/04/2013 05:45:00";13;10.8
"02/04/2013 06:00:00";13;10.8
"02/04/2013 06:15:00";13;10.8
"02/04/2013 06:30:00";13;10.8
"02/04/2013 06:45:00";13;10.9
"02/04/2013 07:00:00";13;10.9
"02/04/2013 07:15:00";13;10.8
"02/04/2013 07:30:00";13;10.8
"02/04/2013 07:45:00";13;10.8
"02/04/2013 08:00:00";13;10.8
"02/04/2013 08:15:00";13;10.6
"02/04/2013 08:30:00";17;10.6
"02/04/2013 08:45:00";18;10.4
"02/04/2013 09:00:00";28;10.2
"02/04/2013 09:15:00";27;10.1
"02/04/2013 09:30:00";62;10.1
"02/04/2013 09:45:00";166;10.5
"02/04/2013 10:00:00";259;10.7
"02/04/2013 10:15:00";348;10.9
"02/04/2013 10:30:00";423;11.8
"02/04/2013 10:45:00";457;12.8
"02/04/2013 11:00:00";488;12.9
"02/04/2013 11:15:00";474;13.2
"02/04/2013 11:30:00";555;13.6
"02/04/2013 11:45:00";589;13.7
"02/04/2013 12:00:00";613;14.3
"02/04/2013 12:15:00";613;14.4
"02/04/2013 12:30:00";672;15.2
"02/04/2013 12:45:00";660;15.8
"02/04/2013 13:00:00";422;15.3
"02/04/2013 13:15:00";641;15
"02/04/2013 13:30:00";440;15.1
"02/04/2013 13:45:00";288;15.4
"02/04/2013 14:00:00";220;15
"02/04/2013 14:15:00";132;15.6
"02/04/2013 14:30:00";337;15.1
"02/04/2013 14:45:00";528;15.7
"02/04/2013 15:00:00";320;15.5
"02/04/2013 15:15:00";183;15.8
"02/04/2013 15:30:00";460;15.8
"02/04/2013 15:45:00";614;16.6
"02/04/2013 16:00:00";460;16.4
"02/04/2013 16:15:00";139;16.8
"02/04/2013 16:45:00";279.68;16.2
"02/04/2013 17:00:00";151;17
"02/04/2013 17:15:00";153;16.8
"02/04/2013 17:30:00";235;17.4
"02/04/2013 17:45:00";266;17.6
"02/04/2013 18:00:00";210;18.3
"02/04/2013 18:15:00";89;17.6
"02/04/2013 18:30:00";113;17.5
"02/04/2013 18:45:00";90;17.7
"02/04/2013 19:00:00";108;17.9
"02/04/2013 19:15:00";104;17.8
"02/04/2013 19:30:00";69;18.1
"02/04/2013 19:45:00";24;18
"02/04/2013 20:00:00";19;17.3
"02/04/2013 20:15:00";16;17.1
"02/04/2013 20:30:00";13;17
"02/04/2013 20:45:00";13;16.6
"02/04/2013 21:00:00";13;16.3
"02/04/2013 21:15:00";13;16.3
"02/04/2013 21:30:00";13;16.1
"02/04/2013 21:45:00";13;15.7
"02/04/2013 22:00:00";13;15.5
"02/04/2013 22:15:00";13;15.2
"02/04/2013 22:30:00";13;15
"02/04/2013 22:45:00";13;15
"02/04/2013 23:00:00";13;14.9
"02/04/2013 23:15:00";13;14.7
"02/04/2013 23:30:00";13;14.4
"02/04/2013 23:45:00";13;14.3
"03/04/2013 00:00:00";13;14.3
"03/04/2013 00:15:00";13;14.3
"03/04/2013 00:30:00";13;14.3
"03/04/2013 00:45:00";13;14.3
"03/04/2013 01:00:00";13;13.7
"03/04/2013 01:15:00";13;13.6
"03/04/2013 01:30:00";13;13.5
"03/04/2013 01:45:00";13;13.2
"03/04/2013 02:00:00";13;12.8
"03/04/2013 02:15:00";13;12.5
"03/04/2013 02:30:00";13;12.4
"03/04/2013 02:45:00";13;12.7
"03/04/2013 03:00:00";13;12.8
"03/04/2013 03:15:00";13;12.8
"03/04/2013 03:30:00";13;12.8
"03/04/2013 03:45:00";13;12.5
"03/04/2013 04:00:00";13;12.2
"03/04/2013 04:15:00";13;11.9
"03/04/2013 04:30:00";13;11.6
"03/04/2013 04:45:00";13;11.6
"03/04/2013 05:00:00";13;11.5
"03/04/2013 05:15:00";13;11.5
"03/04/2013 05:30:00";13;11.4
"03/04/2013 05:45:00";13;11.3
"03/04/2013 06:00:00";13;10.9
"03/04/2013 06:15:00";13;10.9
"03/04/2013 06:30:00";13;10.8
"03/04/2013 06:45:00";13;10.8
"03/04/2013 07:00:00";13;10.4
"03/04/2013 07:15:00";13;10.2
"03/04/2013 07:30:00";13;10.1
"03/04/2013 07:45:00";13;10.2
"03/04/2013 08:00:00";13;10.2
"03/04/2013 08:15:00";14;10.5
"03/04/2013 08:30:00";21;10.3
"03/04/2013 08:45:00";37;10.5
"03/04/2013 09:00:00";59;10.5
"03/04/2013 09:15:00";85;10.7
"03/04/2013 09:30:00";155;11.3
"03/04/2013 09:45:00";173;12.1
"03/04/2013 10:00:00";148;12.8
"03/04/2013 10:15:00";295;12.8
"03/04/2013 10:30:00";432;13.6
"03/04/2013 10:45:00";474;13.8
"03/04/2013 11:00:00";545;14
"03/04/2013 11:15:00";302;14
"03/04/2013 11:30:00";377;14
"03/04/2013 11:45:00";377;14.2
"03/04/2013 12:00:00";314;14.3
"03/04/2013 12:15:00";213;14.5
"03/04/2013 12:30:00";397;14.9
"03/04/2013 12:45:00";519;15.6
"03/04/2013 13:00:00";194;15.1
"03/04/2013 13:15:00";249;15.3
"03/04/2013 13:30:00";223;15.6
"03/04/2013 13:45:00";415;16.2
"03/04/2013 14:00:00";373;16.6
"03/04/2013 14:15:00";444;17.1
"03/04/2013 14:30:00";451;17.9
"03/04/2013 14:45:00";200;18.3
"03/04/2013 15:00:00";179;17.8
"03/04/2013 15:15:00";159;18.1
"03/04/2013 15:30:00";89;17.7
"03/04/2013 15:45:00";199;17.6
"03/04/2013 16:00:00";75;17.2
"03/04/2013 16:15:00";65;17.1
"03/04/2013 16:30:00";38;17
"03/04/2013 16:45:00";15;16.6
"03/04/2013 17:00:00";19;14.3
"03/04/2013 17:15:00";21;13.5
"03/04/2013 17:30:00";35;13.8
"03/04/2013 17:45:00";29;13.6
"03/04/2013 18:00:00";30;13.6
"03/04/2013 18:15:00";22;13.5
"03/04/2013 18:30:00";22;13.5
"03/04/2013 18:45:00";16;13.5
"03/04/2013 19:00:00";14;13.5
"03/04/2013 19:15:00";13;13.6
"03/04/2013 19:30:00";16;13.7
"03/04/2013 19:45:00";19;13.8
"03/04/2013 20:00:00";25;13.8
"03/04/2013 20:15:00";21;13.7
"03/04/2013 20:30:00";14;13.5
"03/04/2013 20:45:00";13;13.2
"03/04/2013 21:00:00";13;13.2
"03/04/2013 21:15:00";13;13.4
"03/04/2013 21:30:00";13;13
"03/04/2013 21:45:00";13;13
"03/04/2013 22:00:00";13;13
"03/04/2013 22:15:00";13;13
"03/04/2013 22:30:00";13;13.1
"03/04/2013 22:45:00";13;12.9
"03/04/2013 23:00:00";13;12.6
"03/04/2013 23:15:00";13;12.4
"03/04/2013 23:30:00";13;12.6
"03/04/2013 23:45:00";13;12.3
"04/04/2013 00:00:00";13;12.2
"04/04/2013 00:15:00";13;12.2
"04/04/2013 00:30:00";13;12.1
"04/04/2013 00:45:00";13;12.1
"04/04/2013 01:00:00";13;12
"04/04/2013 01:15:00";13;11.9
"04/04/2013 01:30:00";13;12
"04/04/2013 01:45:00";13;12.1
"04/04/2013 02:00:00";13;11.8
"04/04/2013 02:15:00";13;12
"04/04/2013 02:30:00";13;11.9
"04/04/2013 02:45:00";13;11.9
"04/04/2013 03:00:00";13;11.7
"04/04/2013 03:15:00";13;11.7
"04/04/2013 03:30:00";13;11.7
"04/04/2013 03:45:00";13;11.6
"04/04/2013 04:00:00";13;11.5
"04/04/2013 04:15:00";13;11.5
"04/04/2013 04:30:00";13;11.6
"04/04/2013 04:45:00";13;11.6
"04/04/2013 05:00:00";13;11.9
"04/04/2013 05:15:00";13;12
"04/04/2013 05:30:00";13;12
"04/04/2013 05:45:00";13;11.8
"04/04/2013 06:00:00";13;11.6
"04/04/2013 06:15:00";13;11.6
"04/04/2013 06:30:00";13;11.5
"04/04/2013 06:45:00";13;11.4
"04/04/2013 07:00:00";13;10.9
"04/04/2013 07:15:00";13;10.9
"04/04/2013 07:30:00";13;10.9
"04/04/2013 07:45:00";13;10.8
"04/04/2013 08:00:00";13;10.8
"04/04/2013 08:15:00";14;10.7
"04/04/2013 08:30:00";19;10.9
"04/04/2013 08:45:00";35;11.3
"04/04/2013 09:00:00";33;11.4
"04/04/2013 09:15:00";55;11.6
"04/04/2013 09:30:00";51;11.5
"04/04/2013 09:45:00";44;11.4
"04/04/2013 10:00:00";102;11.5
"04/04/2013 10:15:00";208;12
"04/04/2013 10:30:00";189;12.1
"04/04/2013 10:45:00";194;12.4
"04/04/2013 11:00:00";298;12.7
"04/04/2013 11:15:00";534;14.3
"04/04/2013 11:30:00";554;15.2
"04/04/2013 11:45:00";396;15.6
"04/04/2013 12:00:00";183;15
"04/04/2013 12:15:00";110;14.5
"04/04/2013 12:30:00";410;15.1
"04/04/2013 12:45:00";198;16
"04/04/2013 13:00:00";383;15.9
"04/04/2013 13:15:00";329;16.3
"04/04/2013 13:30:00";462;16.2
"04/04/2013 13:45:00";545;16.9
"04/04/2013 14:00:00";363;16.5
"04/04/2013 14:15:00";450;16.4
"04/04/2013 14:30:00";396;17
"04/04/2013 14:45:00";571;16.9
"04/04/2013 15:00:00";387;17.2
"04/04/2013 15:15:00";344;16.5
"04/04/2013 15:30:00";367;16.9
"04/04/2013 15:45:00";206;17.1
"04/04/2013 16:00:00";264;16.6
"04/04/2013 16:15:00";266;16.7
"04/04/2013 16:30:00";543;17.4
"04/04/2013 16:45:00";445;17.5
"04/04/2013 17:00:00";258;17.3
"04/04/2013 17:15:00";238;16.9
"04/04/2013 17:30:00";218;16.7
"04/04/2013 17:45:00";160;16.2
"04/04/2013 18:00:00";49;15.4
"04/04/2013 18:15:00";55;15.3
"04/04/2013 18:30:00";74;15
"04/04/2013 18:45:00";87;14.9
"04/04/2013 19:00:00";81;14.9
"04/04/2013 19:15:00";47;14.9
"04/04/2013 19:30:00";64;14.9
"04/04/2013 19:45:00";42;15.2
"04/04/2013 20:00:00";48;14.9
"04/04/2013 20:15:00";29;14.8
"04/04/2013 20:30:00";16;14.4
"04/04/2013 20:45:00";13;14.3
"04/04/2013 21:00:00";13;14.2
"04/04/2013 21:15:00";13;14.1
"04/04/2013 21:30:00";13;14
"04/04/2013 21:45:00";13;14.1
"04/04/2013 22:00:00";13;13.8
"04/04/2013 22:15:00";13;13.7
"04/04/2013 22:30:00";13;13.6
"04/04/2013 22:45:00";13;13.6
"04/04/2013 23:00:00";13;13.5
"04/04/2013 23:15:00";13;13.4
"04/04/2013 23:30:00";13;13
"04/04/2013 23:45:00";13;12.9
"05/04/2013 00:00:00";13;13.3
"05/04/2013 00:15:00";13;13.3
"05/04/2013 00:30:00";13;13.2
"05/04/2013 00:45:00";13;13
"05/04/2013 01:00:00";13;12.9
"05/04/2013 01:15:00";13;12.8
"05/04/2013 01:30:00";13;12.8
"05/04/2013 01:45:00";13;12.8
"05/04/2013 02:00:00";13;12.4
"05/04/2013 02:15:00";13;12.8
"05/04/2013 02:30:00";13;12.9
"05/04/2013 02:45:00";13;12.2
"05/04/2013 03:00:00";13;12.2
"05/04/2013 03:15:00";13;12.3
"05/04/2013 03:30:00";13;12.7
"05/04/2013 03:45:00";13;12.8
"05/04/2013 04:00:00";13;12.7
"05/04/2013 04:15:00";13;12.6
"05/04/2013 04:30:00";13;12.5
"05/04/2013 04:45:00";13;12.6
"05/04/2013 05:00:00";13;12.4
"05/04/2013 05:15:00";13;12.2
"05/04/2013 05:30:00";13;12.4
"05/04/2013 05:45:00";13;12.3
"05/04/2013 06:00:00";13;11.5
"05/04/2013 06:15:00";13;11.5
"05/04/2013 06:30:00";13;11.5
"05/04/2013 06:45:00";13;11.3
"05/04/2013 07:00:00";13;10.8
"05/04/2013 07:15:00";13;10.5
"05/04/2013 07:30:00";13;10.3
"05/04/2013 07:45:00";13;10.7
"05/04/2013 08:00:00";13;10.8
"05/04/2013 08:15:00";13;10.4
"05/04/2013 08:30:00";14;10
"05/04/2013 08:45:00";18;9.9
"05/04/2013 09:00:00";18;9.6
"05/04/2013 09:15:00";23;9.4
"05/04/2013 09:30:00";68;9.4
"05/04/2013 09:45:00";105;9.4
"05/04/2013 10:00:00";135;9.4
"05/04/2013 10:15:00";118;9.5
"05/04/2013 10:30:00";175;9.9
"05/04/2013 10:45:00";273;10.3
"05/04/2013 11:00:00";463;10.7
"05/04/2013 11:15:00";543;11.2
"05/04/2013 11:30:00";421;11.5
"05/04/2013 11:45:00";321;11.5
"05/04/2013 12:00:00";701;11.8
"05/04/2013 12:15:00";729;12.4
"05/04/2013 12:30:00";542;12.8
"05/04/2013 12:45:00";419;12.3
"05/04/2013 13:00:00";594;12.6
"05/04/2013 13:15:00";619;12.8
"05/04/2013 13:30:00";304;12.8
"05/04/2013 13:45:00";224;12.5
"05/04/2013 14:00:00";182;12.7
"05/04/2013 14:15:00";206;12.8
"05/04/2013 14:30:00";198;12.6
"05/04/2013 14:45:00";232;12.7
"05/04/2013 15:00:00";244;12.9
"05/04/2013 15:15:00";250;12.9
"05/04/2013 15:30:00";187;12.9
"05/04/2013 15:45:00";199;13.1
"05/04/2013 16:00:00";237;12.9
"05/04/2013 16:15:00";308;13
"05/04/2013 16:30:00";238;13.3
"05/04/2013 16:45:00";148;13
"05/04/2013 17:00:00";120;13.2
"05/04/2013 17:15:00";93;13.3
"05/04/2013 17:30:00";138;13.5
"05/04/2013 17:45:00";127;13.7
"05/04/2013 18:00:00";105;13.6
"05/04/2013 18:15:00";281;13.7
"05/04/2013 18:30:00";170;13.8
"05/04/2013 18:45:00";167;13.6
"05/04/2013 19:00:00";73;13.5
"05/04/2013 19:15:00";69;13
"05/04/2013 19:30:00";36;13.2
"05/04/2013 19:45:00";28;12.8
"05/04/2013 20:00:00";20;12.9
"05/04/2013 20:15:00";18;12.5
"05/04/2013 20:30:00";13;12.1
"05/04/2013 20:45:00";13;11.6
"05/04/2013 21:00:00";13;11.4
"05/04/2013 21:15:00";13;11.1
"05/04/2013 21:30:00";13;10.5
"05/04/2013 21:45:00";13;10.2
"05/04/2013 22:00:00";13;10.2
"05/04/2013 22:15:00";13;10.7
"05/04/2013 22:30:00";13;10.7
"05/04/2013 22:45:00";13;10.6
"05/04/2013 23:00:00";13;10.3
"05/04/2013 23:15:00";13;10.1
"05/04/2013 23:30:00";13;9.9
"05/04/2013 23:45:00";13;9.4
"06/04/2013 00:00:00";13;9.3
"06/04/2013 00:15:00";13;8.9
"06/04/2013 00:30:00";13;9.2
"06/04/2013 00:45:00";13;9.3
"06/04/2013 01:00:00";13;9.4
"06/04/2013 01:15:00";13;9.4
"06/04/2013 01:30:00";13;9.4
"06/04/2013 01:45:00";13;9.5
"06/04/2013 02:00:00";13;9.5
"06/04/2013 02:15:00";13;9
"06/04/2013 02:30:00";13;8.7
"06/04/2013 02:45:00";13;8.6
"06/04/2013 03:00:00";13;8
"06/04/2013 03:15:00";13;8
"06/04/2013 03:30:00";13;7.9
"06/04/2013 03:45:00";13;7.9
"06/04/2013 04:00:00";13;7.6
"06/04/2013 04:15:00";13;7.5
"06/04/2013 04:30:00";13;7.3
"06/04/2013 04:45:00";13;7.3
"06/04/2013 05:00:00";13;7.3
"06/04/2013 05:15:00";13;7.3
"06/04/2013 05:30:00";13;7.2
"06/04/2013 05:45:00";13;7.1
"06/04/2013 06:00:00";13;6.8
"06/04/2013 06:15:00";13;6.5
"06/04/2013 06:30:00";13;6.4
"06/04/2013 06:45:00";13;6
"06/04/2013 07:00:00";13;5.9
"06/04/2013 07:15:00";13;5.9
"06/04/2013 07:30:00";13;5.9
"06/04/2013 07:45:00";13;5.8
"06/04/2013 08:00:00";13;5.8
"06/04/2013 08:15:00";30;6
"06/04/2013 08:30:00";72;6.6
"06/04/2013 08:45:00";109;7.1
"06/04/2013 09:00:00";164;7.1
"06/04/2013 09:15:00";212;7.6
"06/04/2013 09:30:00";258;8
"06/04/2013 09:45:00";303;8.3
"06/04/2013 10:00:00";346;8.7
"06/04/2013 10:15:00";388;9.3
"06/04/2013 10:30:00";427;9.6
"06/04/2013 10:45:00";464;10
"06/04/2013 11:00:00";500;10.5
"06/04/2013 11:15:00";531;10.9
"06/04/2013 11:30:00";563;10.9
"06/04/2013 11:45:00";589;11.4
"06/04/2013 12:00:00";613;12.1
"06/04/2013 12:15:00";632;12.4
"06/04/2013 12:30:00";673;12
"06/04/2013 12:45:00";675;12.3
"06/04/2013 13:00:00";706;12.2
"06/04/2013 13:15:00";660;12.3
"06/04/2013 13:30:00";711;13.1
"06/04/2013 13:45:00";725;12.9
"06/04/2013 14:00:00";767;13.3
"06/04/2013 14:15:00";784;13.6
"06/04/2013 14:30:00";343;13.5
"06/04/2013 14:45:00";721;13
"06/04/2013 15:00:00";219;13.3
"06/04/2013 15:15:00";177;12.9
"06/04/2013 15:30:00";211;12.9
"06/04/2013 15:45:00";170;13.2
"06/04/2013 16:00:00";580;13.5
"06/04/2013 16:15:00";468.32;13.8
"06/04/2013 16:30:00";582;14.5
"06/04/2013 16:45:00";502;13.6
"06/04/2013 17:00:00";343;13.6
"06/04/2013 17:15:00";208;13.4
"06/04/2013 17:30:00";188;13.5
"06/04/2013 17:45:00";170;13.9
"06/04/2013 18:00:00";88;13.7
"06/04/2013 18:15:00";94;13.6
"06/04/2013 18:30:00";103;13.5
"06/04/2013 18:45:00";221;14
"06/04/2013 19:00:00";183;14.2
"06/04/2013 19:15:00";107;14.3
"06/04/2013 19:30:00";34;14
"06/04/2013 19:45:00";31;14
"06/04/2013 20:00:00";23;13.7
"06/04/2013 20:15:00";16;13.6
"06/04/2013 20:30:00";13;13.5
"06/04/2013 20:45:00";13;13.4
"06/04/2013 21:00:00";13;12.9
"06/04/2013 21:15:00";13;13.1
"06/04/2013 21:30:00";13;12.9
"06/04/2013 21:45:00";13;12.9
"06/04/2013 22:00:00";13;12.9
"06/04/2013 22:15:00";13;12.9
"06/04/2013 22:30:00";13;12.8
"06/04/2013 22:45:00";13;12.3
"06/04/2013 23:00:00";13;11.7
"06/04/2013 23:15:00";13;11.5
"06/04/2013 23:30:00";13;11.4
"06/04/2013 23:45:00";13;11.4
"07/04/2013 00:00:00";13;11
"07/04/2013 00:15:00";13;10.8
"07/04/2013 00:30:00";13;10.7
"07/04/2013 00:45:00";13;10.4
"07/04/2013 01:00:00";13;10.3
"07/04/2013 01:15:00";13;10.2
"07/04/2013 01:30:00";13;10.2
"07/04/2013 01:45:00";13;10.1
"07/04/2013 02:00:00";13;10.1
"07/04/2013 02:15:00";13;9.9
"07/04/2013 02:30:00";13;9.8
"07/04/2013 02:45:00";13;9.5
"07/04/2013 03:00:00";13;9.5
"07/04/2013 03:15:00";13;9.4
"07/04/2013 03:30:00";13;9.3
"07/04/2013 03:45:00";13;8.9
"07/04/2013 04:00:00";13;8.8
"07/04/2013 04:15:00";13;8.8
"07/04/2013 04:30:00";13;8.7
"07/04/2013 04:45:00";13;8.7
"07/04/2013 05:00:00";13;8.7
"07/04/2013 05:15:00";13;8.6
"07/04/2013 05:30:00";13;8.5
"07/04/2013 05:45:00";13;8.1
"07/04/2013 06:00:00";13;8
"07/04/2013 06:15:00";13;7.9
"07/04/2013 06:30:00";13;7.8
"07/04/2013 06:45:00";13;7.6
"07/04/2013 07:00:00";13;7.4
"07/04/2013 07:15:00";13;7.7
"07/04/2013 07:30:00";13;7.6
"07/04/2013 07:45:00";13;7.4
"07/04/2013 08:00:00";13;7.3
"07/04/2013 08:15:00";25;7.4
"07/04/2013 08:30:00";58;7.8
"07/04/2013 08:45:00";89;8
"07/04/2013 09:00:00";168;8.3
"07/04/2013 09:15:00";192;9.3
"07/04/2013 09:30:00";184;9.5
"07/04/2013 09:45:00";273;8.8
"07/04/2013 10:00:00";365;9.4
"07/04/2013 10:15:00";324;9.5
"07/04/2013 10:30:00";359;9.1
"07/04/2013 10:45:00";329;9.8
"07/04/2013 11:00:00";313;9.7
"07/04/2013 11:15:00";296;10.2
"07/04/2013 11:30:00";322;10.7
"07/04/2013 11:45:00";407;11.2
"07/04/2013 12:00:00";359;11.5
"07/04/2013 12:15:00";320;11.9
"07/04/2013 12:30:00";218;11.7
"07/04/2013 12:45:00";226;12.3
"07/04/2013 13:00:00";256;12.6
"07/04/2013 13:15:00";216;13.3
"07/04/2013 13:30:00";161;13.2
"07/04/2013 13:45:00";135;12.9
"07/04/2013 14:00:00";170;13.2
"07/04/2013 14:15:00";213;13.5
"07/04/2013 14:30:00";205;13.9
"07/04/2013 14:45:00";196;13.6
"07/04/2013 15:00:00";211;13.6
"07/04/2013 15:15:00";274;14.1
"07/04/2013 15:30:00";328;14.5
"07/04/2013 15:45:00";442;15.4
"07/04/2013 16:00:00";304;15.6
"07/04/2013 16:15:00";334;15.7
"07/04/2013 16:30:00";312;16.4
"07/04/2013 16:45:00";238;16.3
"07/04/2013 17:00:00";202;16.4
"07/04/2013 17:15:00";190;16.3
"07/04/2013 17:30:00";151;16.3
"07/04/2013 17:45:00";187;16.6
"07/04/2013 18:00:00";240;16.5
"07/04/2013 18:15:00";212;17.2
"07/04/2013 18:30:00";243;17.1
"07/04/2013 18:45:00";226;17.3
"07/04/2013 19:00:00";108;17.6
"07/04/2013 19:15:00";100;17.3
"07/04/2013 19:30:00";57;17
"07/04/2013 19:45:00";42;17
"07/04/2013 20:00:00";35;17.1
"07/04/2013 20:15:00";19;16.8
"07/04/2013 20:30:00";14;16.4
"07/04/2013 20:45:00";13;16.3
"07/04/2013 21:00:00";13;16
"07/04/2013 21:15:00";13;16
"07/04/2013 21:30:00";13;15.7
"07/04/2013 21:45:00";13;15.6
"07/04/2013 22:00:00";13;15.5
"07/04/2013 22:15:00";13;15.4
"07/04/2013 22:30:00";13;15.1
"07/04/2013 22:45:00";13;15
"07/04/2013 23:00:00";13;14.9
"07/04/2013 23:15:00";13;14.9
"07/04/2013 23:30:00";13;14.6
"07/04/2013 23:45:00";13;14.3
"08/04/2013 00:00:00";13;14.5
"08/04/2013 00:15:00";13;14.7
"08/04/2013 00:30:00";13;14.6
"08/04/2013 00:45:00";13;14.4
"08/04/2013 01:00:00";13;14.7
"08/04/2013 01:15:00";13;14.8
"08/04/2013 01:30:00";13;14.5
"08/04/2013 01:45:00";13;14.4
"08/04/2013 02:00:00";13;14.3
"08/04/2013 02:15:00";13;14.2
"08/04/2013 02:30:00";13;14.1
"08/04/2013 02:45:00";13;13.8
"08/04/2013 03:00:00";13;13.8
"08/04/2013 03:15:00";13;13.7
"08/04/2013 03:30:00";13;13.6
"08/04/2013 03:45:00";13;13.6
"08/04/2013 04:00:00";13;13.6
"08/04/2013 04:15:00";13;13.5
"08/04/2013 04:30:00";13;13.3
"08/04/2013 04:45:00";13;12.9
"08/04/2013 05:00:00";13;12.9
"08/04/2013 05:15:00";13;12.9
"08/04/2013 05:30:00";13;12.9
"08/04/2013 05:45:00";13;12.9
"08/04/2013 06:00:00";13;12.9
"08/04/2013 06:15:00";13;12.9
"08/04/2013 06:30:00";13;12.8
"08/04/2013 06:45:00";13;12.8
"08/04/2013 07:00:00";13;12.8
"08/04/2013 07:15:00";13;12.8
"08/04/2013 07:30:00";13;12.9
"08/04/2013 07:45:00";13;12.9
"08/04/2013 08:00:00";13;12.8
"08/04/2013 08:15:00";13;12.8
