

[info]
SOLAR F.V. EUITI

Fecha;Hora;G_H1((47596));G_M1((47596));G_M2((47596));G_M3((47596));T_U0((47596));T_M3((47596));T_M1((47596));T_M2((47596));W_V0((47596));F_L0((47596));Pac(1(47596));Pac(2(47596));Pac(5(47596));Pac(6(47596));Pac(7(47596));Pac(10(47596));Pac(3(47596));Pac(4(47596));Pac(8(47596));Pac(9(47596));Pac(11(47596));Pac(12(47596))
;;Wh/m�;Wh/m�;Wh/m�;Wh/m�;캜;캜;캜;캜;m/s;%;W;W;W;W;W;W;W;W;W;W;W;W
;;Suma;Suma;Suma;Suma;Valor medio;Valor medio;Valor medio;Valor medio;Valor medio;Valor medio;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma
[start]
18.07.2013;11:50:00;45,25;67,83;62,92;65,08;30,70;47,70;49,20;47,40;0,00;36,60;789,00;739,00;686,00;779,00;653,00;759,00;882,00;754,00;847,00;446,00;809,00;1839,00
18.07.2013;11:55:00;46,08;68,92;63,58;66,17;31,20;49,20;51,20;48,40;0,00;36,00;801,00;746,00;695,00;786,00;657,00;767,00;888,00;760,00;855,00;450,00;813,00;1845,00
18.07.2013;12:00:00;46,67;70,17;64,92;67,33;31,60;50,60;51,90;48,90;0,00;35,20;808,00;753,00;698,00;797,00;669,00;778,00;898,00;769,00;865,00;456,00;825,00;1862,00
18.07.2013;12:05:00;47,33;70,92;65,92;68,33;32,10;51,00;52,40;49,30;0,00;34,20;814,00;762,00;712,00;807,00;674,00;788,00;911,00;778,00;876,00;463,00;834,00;1884,00
18.07.2013;12:10:00;47,75;71,83;66,67;69,17;32,30;51,50;51,90;49,40;0,00;34,30;830,00;770,00;722,00;815,00;688,00;799,00;921,00;791,00;887,00;469,00;844,00;1904,00
18.07.2013;12:15:00;48,25;72,33;67,25;69,67;32,20;51,60;53,00;49,60;0,00;34,30;828,00;775,00;723,00;825,00;687,00;803,00;925,00;795,00;892,00;472,00;845,00;1910,00
18.07.2013;12:20:00;48,75;73,17;68,08;70,50;32,30;52,30;54,10;50,30;0,00;33,70;842,00;778,00;735,00;833,00;693,00;810,00;932,00;798,00;899,00;475,00;849,00;1917,00
18.07.2013;12:25:00;49,17;73,83;69,25;71,33;32,60;52,20;53,70;50,30;0,10;33,30;849,00;787,00;736,00;843,00;702,00;818,00;943,00;809,00;909,00;480,00;857,00;1938,00
18.07.2013;12:30:00;49,67;74,50;70,00;72,08;32,60;52,00;53,80;50,70;0,10;33,20;861,00;792,00;741,00;848,00;708,00;827,00;952,00;817,00;919,00;485,00;865,00;1953,00
18.07.2013;12:35:00;50,33;75,42;70,75;73,00;32,60;52,40;54,30;51,70;0,00;33,00;872,00;798,00;750,00;858,00;715,00;837,00;960,00;828,00;928,00;491,00;872,00;1966,00
18.07.2013;12:40:00;50,50;76,00;71,50;73,58;32,90;53,80;54,90;52,20;0,00;32,30;867,00;798,00;757,00;859,00;718,00;840,00;960,00;826,00;929,00;493,00;874,00;1966,00
18.07.2013;12:45:00;50,75;76,58;72,08;74,33;33,30;54,60;55,90;52,50;0,00;31,90;875,00;802,00;764,00;868,00;725,00;845,00;966,00;829,00;934,00;496,00;875,00;1968,00
18.07.2013;12:50:00;51,25;77,17;72,58;74,92;33,10;55,00;55,40;52,70;0,10;31,50;889,00;807,00;770,00;876,00;733,00;853,00;975,00;841,00;943,00;501,00;883,00;1985,00
18.07.2013;12:55:00;51,50;77,50;73,08;75,33;32,90;54,20;54,70;52,90;0,10;32,10;893,00;811,00;775,00;882,00;737,00;857,00;977,00;848,00;946,00;503,00;886,00;1992,00
18.07.2013;13:00:00;52,00;77,92;73,58;75,83;33,10;54,50;54,30;52,40;0,00;31,70;899,00;815,00;777,00;886,00;739,00;863,00;980,00;847,00;951,00;506,00;894,00;2004,00
18.07.2013;13:05:00;52,25;78,25;74,17;76,33;32,90;53,40;56,10;52,70;0,00;32,20;902,00;821,00;779,00;893,00;747,00;868,00;987,00;853,00;956,00;508,00;894,00;2015,00
18.07.2013;13:10:00;52,42;78,67;74,58;76,83;33,30;54,90;57,00;53,90;0,00;31,60;911,00;820,00;785,00;897,00;746,00;869,00;987,00;859,00;958,00;509,00;893,00;2011,00
18.07.2013;13:15:00;52,67;79,17;75,17;77,50;34,10;55,70;57,10;53,80;0,00;30,50;911,00;822,00;791,00;898,00;749,00;873,00;992,00;862,00;962,00;511,00;898,00;2017,00
18.07.2013;13:20:00;52,58;79,08;75,33;77,50;34,20;56,00;57,20;54,70;0,00;30,20;912,00;818,00;786,00;896,00;752,00;870,00;990,00;863,00;959,00;510,00;893,00;2007,00
18.07.2013;13:25:00;53,00;79,42;75,75;78,00;34,10;55,40;57,50;54,20;0,10;29,70;921,00;824,00;797,00;905,00;756,00;876,00;998,00;869,00;967,00;513,00;898,00;2020,00
18.07.2013;13:30:00;53,42;80,08;76,67;78,75;34,00;56,30;57,70;54,50;0,00;29,20;926,00;828,00;804,00;916,00;760,00;882,00;1003,00;875,00;975,00;516,00;905,00;2030,00
18.07.2013;13:35:00;53,33;80,08;76,50;78,92;34,30;57,00;58,50;55,10;0,00;28,80;922,00;823,00;798,00;913,00;762,00;880,00;999,00;868,00;971,00;515,00;899,00;2017,00
18.07.2013;13:40:00;53,08;79,83;76,33;78,83;34,30;56,80;58,70;55,70;0,00;28,90;918,00;818,00;794,00;905,00;755,00;876,00;992,00;872,00;965,00;513,00;896,00;2004,00
18.07.2013;13:45:00;52,92;79,75;76,83;78,83;34,90;58,00;60,10;55,30;0,00;27,10;920,00;816,00;791,00;911,00;756,00;871,00;989,00;868,00;959,00;509,00;891,00;1992,00
18.07.2013;13:50:00;52,92;79,67;77,00;79,00;35,20;57,90;60,00;55,60;0,00;27,40;919,00;815,00;791,00;906,00;749,00;867,00;984,00;864,00;955,00;507,00;887,00;1981,00
18.07.2013;13:55:00;53,17;80,25;77,33;79,67;35,00;57,10;58,80;56,00;0,00;27,30;928,00;824,00;800,00;919,00;762,00;881,00;994,00;878,00;964,00;514,00;899,00;2006,00
18.07.2013;14:00:00;53,33;80,08;77,42;79,58;35,50;57,20;59,80;57,40;0,00;26,10;929,00;817,00;798,00;918,00;758,00;876,00;990,00;877,00;957,00;512,00;894,00;1997,00
18.07.2013;14:05:00;53,42;80,08;77,75;79,75;35,20;55,10;57,40;55,30;0,10;26,10;934,00;827,00;802,00;919,00;767,00;882,00;998,00;874,00;965,00;516,00;901,00;2016,00
18.07.2013;14:10:00;53,50;80,00;77,75;79,75;35,30;55,90;58,10;56,10;0,00;26,10;936,00;825,00;801,00;921,00;768,00;881,00;996,00;875,00;965,00;515,00;900,00;2012,00
18.07.2013;14:15:00;53,50;80,08;78,42;80,17;35,30;57,00;58,30;56,80;0,10;25,50;942,00;825,00;805,00;926,00;773,00;881,00;1000,00;879,00;968,00;515,00;901,00;2011,00
18.07.2013;14:20:00;53,50;79,92;78,17;80,08;35,30;56,40;58,20;56,60;0,10;25,60;943,00;823,00;808,00;928,00;771,00;879,00;998,00;874,00;966,00;514,00;899,00;2010,00
18.07.2013;14:25:00;53,25;79,67;78,25;79,92;35,10;57,00;58,40;57,20;0,00;26,10;936,00;816,00;801,00;924,00;770,00;875,00;991,00;875,00;962,00;512,00;895,00;2004,00
18.07.2013;14:30:00;52,83;79,00;77,17;79,50;35,10;56,80;59,20;58,20;0,00;25,50;930,00;807,00;791,00;911,00;757,00;862,00;981,00;870,00;948,00;504,00;882,00;1969,00
18.07.2013;14:35:00;52,00;77,92;76,67;78,58;35,30;57,40;59,20;57,90;0,10;25,20;914,00;798,00;783,00;903,00;748,00;854,00;969,00;854,00;937,00;499,00;874,00;1951,00
18.07.2013;14:40:00;52,17;78,08;77,33;78,92;35,50;55,50;56,90;55,60;0,10;24,70;918,00;805,00;787,00;907,00;749,00;854,00;968,00;866,00;936,00;500,00;878,00;1954,00
18.07.2013;14:45:00;52,58;78,33;77,83;79,33;35,70;55,50;57,30;56,00;0,10;22,40;923,00;808,00;790,00;913,00;754,00;861,00;975,00;869,00;942,00;504,00;881,00;1966,00
18.07.2013;14:50:00;52,50;77,83;77,75;79,00;35,70;53,20;55,30;53,80;0,10;22,20;929,00;810,00;793,00;918,00;762,00;865,00;979,00;870,00;946,00;506,00;886,00;1981,00
18.07.2013;14:55:00;52,50;77,92;77,83;79,25;35,70;54,20;56,10;54,60;0,10;21,70;935,00;811,00;797,00;923,00;761,00;862,00;978,00;874,00;944,00;505,00;883,00;1973,00
18.07.2013;15:00:00;52,25;77,50;77,50;79,00;35,70;55,50;56,90;55,90;0,00;21,60;927,00;801,00;788,00;916,00;754,00;855,00;971,00;867,00;937,00;499,00;876,00;1959,00
18.07.2013;15:05:00;51,00;75,83;76,33;77,50;35,70;56,00;59,00;57,50;0,10;20,20;915,00;781,00;769,00;896,00;741,00;828,00;948,00;854,00;913,00;484,00;853,00;1912,00
18.07.2013;15:10:00;50,58;75,42;76,17;77,50;36,20;56,10;60,10;58,50;0,00;19,90;911,00;775,00;772,00;899,00;744,00;825,00;945,00;855,00;910,00;484,00;845,00;1909,00
18.07.2013;15:15:00;49,17;73,50;74,58;75,67;36,40;54,70;57,90;56,50;0,10;19,60;893,00;764,00;756,00;881,00;724,00;809,00;926,00;839,00;887,00;474,00;829,00;1866,00
18.07.2013;15:20:00;49,42;73,42;74,83;76,08;36,00;52,50;55,60;54,00;0,10;19,60;892,00;773,00;769,00;891,00;737,00;815,00;932,00;846,00;895,00;477,00;840,00;1887,00
18.07.2013;15:25:00;49,50;73,42;75,08;76,42;36,60;54,20;57,40;56,30;0,10;18,70;896,00;762,00;764,00;886,00;732,00;805,00;924,00;840,00;885,00;471,00;829,00;1863,00
18.07.2013;15:30:00;49,33;73,17;75,92;76,92;36,70;54,90;57,50;57,20;0,10;16,40;901,00;759,00;764,00;894,00;736,00;802,00;925,00;849,00;886,00;470,00;829,00;1865,00
18.07.2013;15:35:00;48,50;72,25;75,50;76,50;36,50;54,30;56,70;57,00;0,10;18,40;906,00;751,00;755,00;886,00;733,00;790,00;918,00;845,00;878,00;462,00;820,00;1845,00
18.07.2013;15:40:00;48,42;72,33;75,17;76,25;36,60;54,70;56,90;57,10;0,10;18,90;902,00;752,00;754,00;884,00;729,00;789,00;917,00;841,00;878,00;463,00;822,00;1854,00
18.07.2013;15:45:00;48,17;72,17;74,75;75,75;37,10;55,30;57,30;56,90;0,10;18,20;898,00;749,00;754,00;878,00;725,00;787,00;911,00;835,00;873,00;461,00;816,00;1838,00
18.07.2013;15:50:00;47,58;70,92;73,58;74,67;37,30;53,30;55,60;55,20;0,10;16,80;894,00;744,00;750,00;878,00;726,00;784,00;904,00;828,00;863,00;458,00;811,00;1831,00
18.07.2013;15:55:00;46,75;69,58;72,92;73,50;37,50;54,00;56,40;55,60;0,00;16,20;875,00;728,00;737,00;864,00;705,00;764,00;883,00;814,00;841,00;447,00;794,00;1788,00
18.07.2013;16:00:00;45,75;67,92;71,67;72,08;37,20;52,60;55,00;53,50;0,10;15,60;863,00;718,00;721,00;849,00;697,00;751,00;865,00;803,00;825,00;441,00;783,00;1763,00
18.07.2013;16:05:00;44,42;65,83;69,58;70,08;37,00;51,90;54,70;53,10;0,10;15,60;842,00;698,00;705,00;826,00;673,00;723,00;838,00;780,00;797,00;425,00;757,00;1703,00
18.07.2013;16:10:00;43,17;63,75;67,67;68,17;37,50;52,50;53,90;52,90;0,00;15,10;818,00;676,00;685,00;807,00;661,00;703,00;812,00;754,00;771,00;413,00;737,00;1655,00
18.07.2013;16:15:00;43,83;64,75;69,42;69,83;38,20;52,30;54,80;53,60;0,00;14,00;845,00;689,00;704,00;821,00;675,00;715,00;829,00;777,00;786,00;419,00;747,00;1683,00
18.07.2013;16:20:00;43,25;63,92;69,00;69,25;38,00;52,70;55,40;54,10;0,00;14,40;837,00;679,00;692,00;817,00;666,00;702,00;818,00;774,00;772,00;412,00;735,00;1655,00
18.07.2013;16:25:00;42,58;63,08;68,25;68,75;37,80;52,20;54,70;54,00;0,10;15,70;832,00;676,00;697,00;823,00;672,00;699,00;817,00;775,00;770,00;409,00;733,00;1652,00
18.07.2013;16:30:00;28,17;42,00;46,08;45,92;37,50;50,50;53,00;51,90;0,10;15,60;566,00;464,00;463,00;556,00;445,00;459,00;553,00;523,00;488,00;266,00;487,00;1157,00
18.07.2013;16:35:00;40,50;59,92;66,33;66,33;37,10;48,60;50,70;49,50;0,10;15,90;811,00;653,00;668,00;789,00;628,00;649,00;781,00;747,00;712,00;382,00;688,00;1508,00
18.07.2013;16:40:00;40,25;59,42;66,42;66,08;37,30;49,90;52,50;51,40;0,00;17,00;797,00;644,00;665,00;790,00;642,00;662,00;773,00;748,00;725,00;388,00;699,00;1566,00
18.07.2013;16:45:00;39,33;58,33;66,25;65,50;37,80;50,70;53,40;52,10;0,10;16,60;798,00;628,00;650,00;782,00;638,00;645,00;755,00;736,00;707,00;378,00;679,00;1527,00
18.07.2013;16:50:00;38,83;57,50;66,00;65,33;37,80;49,90;52,10;50,90;0,10;16,50;793,00;623,00;653,00;776,00;637,00;637,00;747,00;732,00;697,00;374,00;673,00;1506,00
18.07.2013;16:55:00;38,25;56,58;65,17;64,92;37,80;50,60;52,90;52,30;0,00;16,40;788,00;610,00;648,00;773,00;624,00;621,00;731,00;727,00;682,00;363,00;659,00;1471,00
18.07.2013;17:00:00;38,08;56,33;65,33;65,08;37,80;51,00;53,10;52,70;0,10;16,50;786,00;608,00;648,00;772,00;624,00;618,00;731,00;723,00;680,00;361,00;658,00;1467,00
18.07.2013;17:05:00;36,33;53,42;62,50;61,83;37,90;50,00;52,20;51,90;0,10;15,60;787,00;602,00;639,00;775,00;629,00;610,00;726,00;724,00;673,00;357,00;651,00;1457,00
18.07.2013;17:10:00;29,67;44,67;53,00;52,33;37,90;49,50;52,10;51,50;0,00;16,20;631,00;472,00;486,00;595,00;481,00;449,00;552,00;582,00;478,00;263,00;510,00;1129,00
18.07.2013;17:15:00;35,25;52,33;62,42;61,58;38,00;49,50;52,00;51,30;0,00;16,20;728,00;565,00;585,00;723,00;583,00;573,00;692,00;662,00;640,00;337,00;613,00;1396,00
18.07.2013;17:20:00;35,50;52,58;62,25;61,58;38,50;49,80;52,50;51,90;0,00;15,40;749,00;567,00;603,00;735,00;595,00;565,00;679,00;689,00;625,00;331,00;612,00;1364,00
18.07.2013;17:25:00;34,75;51,58;61,17;60,67;38,30;50,20;53,30;52,00;0,00;15,80;741,00;559,00;601,00;731,00;587,00;561,00;676,00;677,00;624,00;330,00;607,00;1356,00
18.07.2013;17:30:00;34,17;50,83;60,75;60,42;38,30;50,60;53,40;52,10;0,00;16,10;734,00;552,00;592,00;715,00;580,00;547,00;661,00;672,00;608,00;321,00;594,00;1321,00
18.07.2013;17:35:00;18,08;27,33;32,42;31,42;38,50;48,20;51,10;49,90;0,00;15,40;388,00;281,00;309,00;397,00;319,00;293,00;340,00;350,00;302,00;168,00;354,00;818,00
18.07.2013;17:40:00;14,42;22,58;26,58;25,42;38,40;44,00;46,30;45,40;0,10;15,50;270,00;208,00;220,00;266,00;216,00;207,00;249,00;250,00;198,00;118,00;222,00;485,00
18.07.2013;17:45:00;32,50;47,00;57,17;56,58;37,80;43,70;45,60;45,30;0,00;15,80;698,00;525,00;566,00;665,00;561,00;505,00;628,00;652,00;574,00;299,00;567,00;1274,00
18.07.2013;17:50:00;22,42;32,75;39,42;38,67;38,30;46,00;47,90;47,30;0,00;15,30;458,00;334,00;399,00;466,00;396,00;370,00;443,00;459,00;411,00;216,00;411,00;947,00
18.07.2013;17:55:00;20,92;31,25;38,83;38,00;38,20;43,80;46,00;45,10;0,10;18,20;497,00;363,00;360,00;428,00;360,00;325,00;416,00;415,00;359,00;190,00;344,00;774,00
18.07.2013;18:00:00;26,42;38,08;48,00;47,17;37,70;43,70;46,40;45,20;0,00;19,90;596,00;422,00;476,00;571,00;470,00;403,00;508,00;539,00;450,00;238,00;454,00;1015,00
18.07.2013;18:05:00;26,17;37,50;47,92;46,83;37,50;43,50;46,10;44,70;0,10;20,00;597,00;419,00;468,00;569,00;470,00;402,00;508,00;538,00;448,00;237,00;438,00;1004,00
18.07.2013;18:10:00;25,00;35,67;45,92;44,75;36,70;42,50;45,60;44,20;0,10;22,00;572,00;398,00;453,00;562,00;457,00;386,00;481,00;524,00;422,00;226,00;335,00;957,00
18.07.2013;18:15:00;19,50;28,17;36,17;35,17;36,70;42,00;44,90;43,90;0,10;20,70;461,00;313,00;352,00;435,00;349,00;306,00;383,00;409,00;315,00;176,00;238,00;762,00
18.07.2013;18:20:00;23,00;32,25;43,83;42,25;36,90;41,00;44,60;42,50;0,10;21,50;539,00;360,00;417,00;533,00;420,00;340,00;439,00;483,00;377,00;200,00;252,00;864,00
18.07.2013;18:25:00;22,67;31,75;44,00;42,58;36,80;40,90;44,50;42,00;0,10;22,00;549,00;355,00;428,00;538,00;424,00;336,00;433,00;494,00;372,00;198,00;247,00;843,00
18.07.2013;18:30:00;21,67;30,17;42,25;40,58;36,00;39,50;42,80;40,00;0,10;22,80;531,00;340,00;405,00;523,00;411,00;325,00;413,00;473,00;353,00;191,00;222,00;802,00
18.07.2013;18:35:00;19,25;26,33;37,92;36,17;35,90;39,60;43,20;40,50;0,10;23,10;480,00;294,00;363,00;460,00;370,00;284,00;361,00;425,00;298,00;163,00;186,00;693,00
18.07.2013;18:40:00;17,75;24,08;35,83;33,92;36,10;39,00;42,00;38,70;0,10;23,00;444,00;265,00;338,00;436,00;339,00;257,00;325,00;393,00;266,00;148,00;158,00;618,00
18.07.2013;18:45:00;16,33;22,00;33,00;31,25;35,80;37,60;40,70;37,20;0,10;23,60;413,00;241,00;305,00;405,00;319,00;231,00;295,00;367,00;238,00;133,00;140,00;561,00
18.07.2013;18:50:00;15,00;20,00;30,58;28,92;35,70;36,60;39,30;36,10;0,10;23,70;384,00;216,00;287,00;372,00;298,00;207,00;268,00;339,00;210,00;114,00;124,00;500,00
18.07.2013;18:55:00;13,75;18,33;29,00;27,25;35,80;36,40;38,50;35,90;0,10;22,90;364,00;197,00;267,00;349,00;273,00;189,00;245,00;318,00;191,00;103,00;119,00;450,00
18.07.2013;19:00:00;13,08;17,75;28,75;27,00;35,70;36,10;37,20;35,40;0,10;23,00;352,00;189,00;260,00;352,00;269,00;180,00;235,00;318,00;178,00;98,00;113,00;423,00
18.07.2013;19:05:00;12,08;16,50;28,33;26,17;35,70;35,80;36,50;34,90;0,10;23,30;348,00;174,00;257,00;337,00;260,00;170,00;219,00;302,00;160,00;91,00;105,00;388,00
18.07.2013;19:10:00;10,75;15,00;26,33;24,33;35,40;35,00;35,30;33,90;0,10;23,80;325,00;157,00;234,00;311,00;245,00;149,00;196,00;289,00;140,00;79,00;94,00;344,00
18.07.2013;19:15:00;9,67;13,83;25,08;23,33;35,60;35,20;35,50;34,00;0,10;23,00;312,00;142,00;218,00;299,00;226,00;133,00;177,00;268,00;123,00;71,00;89,00;308,00
18.07.2013;19:20:00;8,33;12,25;23,92;21,50;35,70;34,70;34,60;33,50;0,10;22,60;286,00;114,00;203,00;275,00;214,00;115,00;156,00;253,00;104,00;59,00;81,00;267,00
18.07.2013;19:25:00;6,17;10,25;22,08;19,92;35,70;34,30;34,00;33,00;0,10;22,10;259,00;80,00;181,00;258,00;189,00;100,00;138,00;224,00;86,00;51,00;76,00;227,00
18.07.2013;19:30:00;4,75;9,08;21,08;18,50;35,60;34,00;33,80;32,70;0,10;22,00;245,00;72,00;169,00;238,00;179,00;87,00;119,00;210,00;72,00;43,00;71,00;205,00
18.07.2013;19:35:00;5,00;9,00;19,08;17,00;35,80;33,60;33,70;32,40;0,10;21,60;225,00;62,00;160,00;212,00;160,00;73,00;105,00;195,00;60,00;38,00;62,00;177,00
18.07.2013;19:40:00;3,75;7,42;17,92;15,75;35,80;33,50;33,30;31,90;0,10;21,70;211,00;54,00;140,00;193,00;148,00;60,00;92,00;171,00;50,00;33,00;56,00;156,00
18.07.2013;19:45:00;3,67;6,33;16,92;14,75;36,20;33,10;33,20;31,80;0,10;21,50;196,00;51,00;128,00;185,00;135,00;52,00;81,00;161,00;44,00;30,00;53,00;138,00
18.07.2013;19:50:00;3,42;6,00;15,58;13,33;36,30;32,80;33,10;31,70;0,10;21,50;176,00;48,00;112,00;158,00;122,00;45,00;70,00;147,00;38,00;27,00;50,00;122,00
18.07.2013;19:55:00;3,25;5,67;14,50;11,08;35,90;32,40;32,80;31,40;0,10;21,20;159,00;45,00;99,00;97,00;105,00;40,00;60,00;123,00;33,00;25,00;45,00;112,00
18.07.2013;20:00:00;3,00;5,50;13,00;9,67;36,00;32,00;32,90;31,70;0,00;21,40;146,00;42,00;85,00;68,00;94,00;35,00;54,00;99,00;30,00;23,00;43,00;106,00
18.07.2013;20:05:00;2,75;5,08;11,75;9,50;36,60;31,80;32,90;31,80;0,00;21,30;128,00;38,00;77,00;59,00;84,00;32,00;50,00;69,00;28,00;22,00;39,00;98,00
18.07.2013;20:10:00;2,67;4,92;10,58;7,08;36,80;31,70;32,80;31,60;0,00;20,50;108,00;35,00;67,00;53,00;68,00;29,00;46,00;50,00;26,00;20,00;36,00;90,00
18.07.2013;20:15:00;2,42;4,50;7,92;5,00;37,00;31,40;32,70;31,50;0,00;20,40;91,00;31,00;55,00;49,00;59,00;26,00;42,00;45,00;23,00;18,00;33,00;81,00
18.07.2013;20:20:00;2,17;4,25;7,33;4,42;36,90;31,20;32,50;31,10;0,00;20,60;80,00;27,00;48,00;42,00;53,00;24,00;39,00;43,00;22,00;17,00;30,00;74,00
18.07.2013;20:25:00;2,08;4,08;5,33;4,33;36,40;31,00;32,20;30,80;0,00;20,80;72,00;27,00;45,00;39,00;45,00;22,00;37,00;42,00;21,00;16,00;25,00;66,00
18.07.2013;20:30:00;2,00;3,92;4,67;4,25;36,20;30,70;32,00;30,70;0,00;20,90;58,00;25,00;37,00;40,00;37,00;21,00;34,00;39,00;20,00;15,00;25,00;59,00
18.07.2013;20:35:00;1,92;3,67;4,67;4,00;36,10;30,50;31,90;30,60;0,00;21,30;43,00;22,00;31,00;36,00;29,00;20,00;31,00;35,00;18,00;14,00;22,00;51,00
18.07.2013;20:40:00;1,83;3,58;4,25;3,75;36,30;30,20;31,70;30,40;0,00;21,50;45,00;21,00;32,00;37,00;32,00;19,00;30,00;34,00;17,00;12,00;21,00;51,00
18.07.2013;20:45:00;1,75;3,33;4,08;3,42;36,30;30,10;31,50;30,30;0,00;21,30;37,00;18,00;28,00;34,00;29,00;17,00;28,00;30,00;15,00;10,00;20,00;44,00
18.07.2013;20:50:00;1,67;2,92;3,50;2,83;36,40;29,90;31,20;30,00;0,00;22,00;29,00;17,00;21,00;26,00;21,00;15,00;23,00;25,00;10,00;6,00;17,00;36,00
18.07.2013;20:55:00;1,50;2,50;3,00;2,33;36,00;29,80;31,10;30,00;0,00;23,90;20,00;12,00;15,00;19,00;18,00;11,00;19,00;19,00;2,00;0,00;14,00;24,00
18.07.2013;21:00:00;1,42;2,17;2,33;2,00;36,00;29,40;31,10;30,50;0,00;23,00;17,00;10,00;14,00;17,00;13,00;9,00;17,00;16,00;0,00;0,00;12,00;14,00
18.07.2013;21:05:00;1,25;1,75;1,92;1,67;35,80;29,50;30,90;30,20;0,00;26,60;11,00;7,00;9,00;11,00;9,00;5,00;10,00;14,00;0,00;0,00;9,00;2,00
18.07.2013;21:10:00;1,17;1,58;1,75;1,50;35,30;28,70;30,50;29,60;0,00;29,00;11,00;6,00;6,00;10,00;10,00;4,00;2,00;9,00;0,00;0,00;7,00;0,00
18.07.2013;21:15:00;1,08;1,42;1,58;1,17;35,00;28,30;30,10;29,50;0,00;29,30;7,00;2,00;6,00;8,00;4,00;0,00;0,00;8,00;0,00;0,00;3,00;0,00
18.07.2013;21:20:00;1,08;1,08;0,83;0,67;35,00;27,80;29,70;29,50;0,00;28,40;5,00;0,00;4,00;2,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
18.07.2013;21:25:00;1,08;1,00;0,67;0,50;34,90;27,70;29,60;29,20;0,00;25,50;5,00;0,00;3,00;3,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
18.07.2013;21:30:00;1,08;0,75;0,58;0,33;34,80;27,60;29,30;28,80;0,00;29,10;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;-;0,00;0,00;0,00
18.07.2013;21:35:00;1,08;0,67;0,50;0,25;34,40;27,00;29,00;28,80;0,00;29,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-;-;0,00;-
18.07.2013;21:40:00;1,08;0,58;0,50;0,17;34,40;27,00;28,80;28,70;0,00;28,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-;-;0,00;-
18.07.2013;21:45:00;1,08;0,75;0,42;0,17;34,40;26,60;28,60;28,40;0,00;26,00;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;21:50:00;1,08;0,58;0,33;0,17;34,40;26,40;28,40;28,00;0,00;25,50;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;21:55:00;1,08;0,58;0,33;0,17;34,30;26,50;28,10;27,30;0,00;25,30;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:00:00;1,08;0,50;0,33;0,17;34,30;26,40;27,90;27,30;0,00;24,60;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:05:00;1,08;0,50;0,33;0,17;34,30;26,00;28,00;27,30;0,00;24,80;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:10:00;1,08;0,58;0,42;0,17;34,30;26,30;28,00;27,30;0,00;24,50;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:15:00;1,08;0,50;0,33;0,17;33,80;26,40;27,90;27,20;0,00;29,00;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:20:00;1,08;0,50;0,42;0,17;33,20;26,10;27,70;27,20;0,00;31,50;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:25:00;1,08;0,58;0,33;0,17;33,10;25,50;27,50;27,40;0,00;31,60;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:30:00;1,08;0,42;0,50;0,17;33,30;25,30;27,40;27,10;0,00;29,50;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:35:00;1,08;0,50;0,50;0,17;33,40;25,40;27,40;26,90;0,00;28,20;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:40:00;1,08;0,50;0,33;0,17;33,40;25,50;27,40;26,40;0,00;27,90;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:45:00;1,08;0,58;0,33;0,17;33,20;25,30;27,20;26,10;0,00;27,60;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:50:00;1,08;0,58;0,33;0,17;33,00;25,40;27,10;26,10;0,00;27,70;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;22:55:00;1,08;0,50;0,33;0,17;33,00;25,30;27,10;26,20;0,00;28,50;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;23:00:00;1,08;0,50;0,33;0,17;33,00;25,10;27,00;26,20;0,00;28,90;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;23:05:00;1,08;0,50;0,33;0,17;32,90;25,10;26,90;26,40;0,00;28,80;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;23:10:00;1,08;0,50;0,33;0,17;32,90;24,80;26,80;26,30;0,00;29,00;-;-;-;-;-;-;-;-;-;-;-;-
18.07.2013;23:15:00;1,08;0,67;0,25;0,17;32,90;25,00;26,90;26,00;0,00;29,60;-;-;-;-;-;-;-;-;-;-;-;-
